overall_composition,Na2O at %,Fe2O3 at %,P2O5 at %,Na2O wt %,Fe2O3 wt %,P2O5 wt %,predicted_phases,salt_cation_loading,wf_volume_per_100g_salt,melting_temperature_value,cohesive_energy_value,bulk_modulus_value,has_no_salt_cations,has_no_phophates,has_unreacted_element,has_unreacted_waste_salt,has_binary_alkali_compounds,total_filter_score
Na0.35O3.25Fe1.05P0.6,17.5,52.5,30.0,7.901677115238293,61.075808564811695,31.022514319950005,0.22*Na3Fe3(PO4)4 + 0.53*Fe2O3 + 0.25*FePO4,5.861918194308122,203.25713660084918,2124.7896706250062,4.958876437711006,131.49757815377285,False,False,False,False,False,0
Na0.35O3.2Fe1.1P0.55,17.5,55.00000000000001,27.500000000000004,7.876224127426455,63.778073705127234,28.34570216744632,0.22*Na3Fe3(PO4)4 + 0.63*Fe2O3 + 0.16*FePO4,5.843035705163383,195.46844734414705,2125.506809375006,4.929047371200653,129.7218752357404,False,False,False,False,False,0
Na0.35O3.15Fe1.15P0.5,17.5,57.49999999999999,25.0,7.850934592107543,66.46298559886128,25.686079809031163,0.22*Na3Fe3(PO4)4 + 0.72*Fe2O3 + 0.06*FePO4,5.824274474471538,187.67975808744484,2126.223948125006,4.899218304690299,127.94617231770796,False,False,False,False,False,0
Na0.35O3.1Fe1.2P0.45,17.5,60.0,22.5,7.8258069398464745,69.13071086809202,23.043482192061507,0.20*Na3Fe3(PO4)4 + 0.79*Fe2O3 + 0.02*Na3Fe(PO4)2,5.805633337935422,180.64525102869163,2126.03617674243,4.8765328948826205,126.51538361933744,False,False,False,False,False,0
Na0.35O3.05Fe1.25P0.4,17.5,62.5,20.0,7.800839621236551,71.78141400854483,20.41774637021862,0.81*Fe2O3 + 0.14*Na3Fe3(PO4)4 + 0.06*Na3Fe(PO4)2,5.787111146116132,175.11910836583533,2124.2605397222283,4.8690679203027685,125.8567522779625,False,False,False,False,False,0
Na0.35O3Fe1.3P0.35,17.5,65.0,17.5,7.776031106581001,74.41525742340389,17.808711470015105,0.82*Fe2O3 + 0.09*Na3Fe3(PO4)4 + 0.09*Na3Fe(PO4)2,5.768706764196656,169.5929657029797,2122.758077628211,4.862751403350586,125.29944883526055,False,False,False,False,False,0
Na0.35O2.95Fe1.35P0.3,17.5,67.5,15.0,7.751379885580553,77.03240145648056,15.216218657938882,0.83*Fe2O3 + 0.12*Na3Fe(PO4)2 + 0.05*Na3Fe3(PO4)4,5.750419071750226,164.0668230401238,2121.4702529761967,4.857337245963001,124.82176017008752,False,False,False,False,False,0
Na0.35O2.9Fe1.4P0.25,17.5,70.0,12.5,7.7268844670269425,79.63300442475287,12.64011110822018,0.84*Fe2O3 + 0.14*Na3Fe(PO4)2 + 0.01*Na3Fe3(PO4)4,5.732246962512834,158.540680377268,2120.354138277784,4.852644976227095,124.40776332693753,False,False,False,False,False,0
Na0.35O2.85Fe1.45P0.2,17.5,72.5,10.0,7.702543378502208,82.21722265029,10.0802339712078,0.87*Fe2O3 + 0.06*Na3Fe(PO4)2 + 0.06*Na4P2O7,5.714189344160259,158.02057371446716,2112.354144687506,4.834002828151225,122.75320588205338,False,False,False,False,True,-1
Na0.35O2.8Fe1.5P0.15,17.5,75.0,7.5,7.678355166083663,84.78521049157516,7.536434342341164,0.88*Fe2O3 + 0.06*Na4P2O7 + 0.06*Na3PO4,5.696245138089043,158.02862716620805,2107.687225000006,4.821437654532968,122.04656074107899,False,False,False,False,True,-1
Na0.35O2.75Fe1.55P0.1,17.5,77.5,5.0,7.6543183940544015,87.33712037424037,5.008561231705227,0.83*Fe2O3 + 0.11*Na3PO4 + 0.06*NaFeO2,5.678413279201884,155.07389681675878,2113.641686111117,4.833491796392384,123.91512843317328,False,False,False,False,True,-1
Na0.35O2.7Fe1.6P0.05,17.5,80.0,2.5,7.630431644619218,89.8731028212254,2.4964655341553685,0.74*Fe2O3 + 0.21*NaFeO2 + 0.05*Na3PO4,5.66069271569683,150.14331463590145,2127.916898684217,4.869087793348534,127.88139055552787,False,False,False,False,True,-1
Na0.35O2.65Fe1.65,17.5,82.5,0.0,7.60669351762585,92.39330648237414,0.0,0.65*Fe2O3 + 0.35*NaFeO2,5.6430824088604705,145.2127324550439,2140.764590000006,4.9011241906090675,131.451026465647,False,True,False,False,False,-1
Na0.4O4.2P1.6,20.0,0.0,80.0,9.841722308557232,0.0,90.15827769144276,0.60*P2O5 + 0.40*NaPO3,7.301155213315747,217.50827995886,2016.6720670000054,3.738926280568574,139.74240296587166,False,False,False,False,True,-1
Na0.4O4.15Fe0.05P1.55,20.0,2.5,77.5,9.807182110454784,3.1585150025896263,87.0343028869556,0.53*P2O5 + 0.42*NaPO3 + 0.05*Fe(PO3)3,7.275531309334475,214.67841479472622,2023.0477373684264,3.898630750362857,140.24775832855332,False,False,False,False,True,-1
Na0.4O4.1Fe0.1P1.5,20.0,5.0,75.0,9.772883506838944,6.2949374911689295,83.93217900199213,0.44*P2O5 + 0.44*NaPO3 + 0.11*Fe(PO3)3,7.250086634027854,211.84854963059183,2030.131815555561,4.076080161245395,140.80926428708844,False,False,False,False,True,-1
Na0.4O4.05Fe0.15P1.45,20.0,7.5,72.5,9.738823971762518,9.409498449998184,80.8516775782393,0.35*P2O5 + 0.47*NaPO3 + 0.18*Fe(PO3)3,7.224819313503068,209.01868446645733,2038.0493147058878,4.274405973408234,141.43682977015715,False,False,False,False,True,-1
Na0.4O4Fe0.2P1.4,20.0,10.0,70.0,9.705001014368797,12.502425654502265,77.79257333112895,0.25*Fe(PO3)3 + 0.50*NaPO3 + 0.25*P2O5,7.199727499899441,206.18881930232325,2046.9565012500057,4.497522512091425,142.14284093860945,False,False,False,False,True,-1
Na0.4O3.95Fe0.25P1.35,20.0,12.5,67.5,9.671412178284303,15.573943726799232,74.75464409491646,0.33*Fe(PO3)3 + 0.53*NaPO3 + 0.13*P2O5,7.174809370937983,203.3589541381891,2057.051312666672,4.750387922599041,142.94298692952202,False,False,False,False,True,-1
Na0.4O3.9Fe0.3P1.3,20.0,15.0,65.0,9.638055041024147,18.62427419007987,71.737670768896,0.43*Fe(PO3)3 + 0.57*NaPO3,7.150063129480159,200.52908897405527,2068.5882400000055,5.0393769631791745,143.85743949056499,False,False,False,False,True,-1
Na0.4O3.85Fe0.35P1.25,20.0,17.5,62.5,9.60492721340959,21.653635521865642,68.74143726472477,0.38*Fe(PO3)3 + 0.46*NaPO3 + 0.15*NaFeP2O7,7.1254870030959,196.82767250053936,2084.994130769236,5.0576044630587225,145.4852631499374,False,False,False,False,True,-1
Na0.4O3.8Fe0.4P1.2,20.0,20.0,60.0,9.572026338997631,24.662243206172153,65.76573045483023,0.33*Fe(PO3)3 + 0.33*NaFeP2O7 + 0.33*NaPO3,7.1010792436403705,193.12625602702286,2104.1343366666724,5.078869879584862,147.38439075253856,False,False,False,False,True,-1
Na0.4O3.75Fe0.45P1.15,20.0,22.5,57.49999999999999,9.53935009352223,27.650309784604133,62.810340121873644,0.55*NaFeP2O7 + 0.27*Fe(PO3)3 + 0.18*NaPO3,7.076838126839409,189.424839553507,2126.7545800000057,5.10400173547939,149.62881428288532,False,False,False,False,True,-1
Na0.4O3.7Fe0.5P1.1,20.0,25.0,55.00000000000001,9.50689618434699,30.618044906407455,59.875058909245574,0.80*NaFeP2O7 + 0.20*Fe(PO3)3,7.052761951883604,185.72342307999094,2153.898872000006,5.1341599625528245,152.3221225193015,False,False,False,False,False,0
Na0.4O3.65Fe0.55P1.05,20.0,27.500000000000004,52.5,9.474662349928911,33.56565537750292,56.959682272568166,0.73*NaFeP2O7 + 0.09*Fe(PO3)3 + 0.18*FePO4,7.028849041030375,191.45605202657325,2150.7723045454604,5.133480963577701,150.7335960625364,False,False,False,False,False,0
Na0.4O3.6Fe0.6P1,20.0,30.0,50.0,9.442646359293073,36.49334520852589,54.06400843218104,0.67*NaFeP2O7 + 0.33*FePO4,7.0050977392143245,197.18868097315539,2148.1668316666724,5.132915131098432,149.40982401523218,False,False,False,False,False,0
Na0.4O3.55Fe0.65P0.95,20.0,32.5,47.5,9.410846011517902,39.40131566189521,51.1878383265869,0.45*NaFeP2O7 + 0.45*FePO4 + 0.09*Na3Fe3(PO4)4,6.981506413665326,201.49108885810966,2140.7220795454605,5.131883438299628,147.2794762684278,False,False,False,False,False,0
Na0.4O3.5Fe0.7P0.9,20.0,35.0,45.0,9.379259135230807,42.289765297934245,48.33097556683494,0.20*Na3Fe3(PO4)4 + 0.60*FePO4 + 0.20*NaFeP2O7,6.958073453534426,205.79349674306346,2131.7883770000058,5.13064540694106,144.72305897226246,False,False,False,False,False,0
Na0.4O3.45Fe0.75P0.85,20.0,37.5,42.5,9.347883588113943,45.158890020066224,45.49322639181984,0.29*Na3Fe3(PO4)4 + 0.68*FePO4 + 0.04*Fe2O3,6.934797269527106,206.39006763316138,2125.042235000006,5.118309214107765,142.0379871279298,False,False,False,False,False,0
Na0.4O3.4Fe0.8P0.8,20.0,40.0,40.0,9.316717256419867,48.008883119105384,42.67439962447475,0.29*Na3Fe3(PO4)4 + 0.57*FePO4 + 0.14*Fe2O3,6.9116762935440486,199.57496453354688,2125.861822142863,5.084218852381648,140.00861236446417,False,False,False,False,False,0
Na0.4O3.35Fe0.85P0.75,20.0,42.5,37.5,9.285758054496837,50.8399353166652,39.87430662883797,0.29*Na3Fe3(PO4)4 + 0.46*FePO4 + 0.25*Fe2O3,6.888708978328909,192.75986143393285,2126.6814092857203,5.05012849065553,137.97923760099854,False,False,False,False,False,0
Na0.4O3.3Fe0.9P0.7,20.0,45.0,35.0,9.255003924323558,53.65223480770388,37.09276126797256,0.29*Na3Fe3(PO4)4 + 0.36*FePO4 + 0.36*Fe2O3,6.865893797123255,185.94475833431804,2127.5009964285778,5.016038128929412,135.94986283753292,False,False,False,False,False,0
Na0.4O3.25Fe0.95P0.65,20.0,47.5,32.5,9.224452835053135,56.44596730222729,34.32957986271958,0.29*Na3Fe3(PO4)4 + 0.46*Fe2O3 + 0.25*FePO4,6.843229243328099,179.12965523470405,2128.320583571435,4.981947767203294,133.9204880740673,False,False,False,False,False,0
Na0.4O3.2Fe1P0.6,20.0,50.0,30.0,9.194102782566025,59.22131606616853,31.584581151265446,0.29*Na3Fe3(PO4)4 + 0.57*Fe2O3 + 0.14*FePO4,6.820713830172395,172.3145521350904,2129.140170714292,4.947857405477176,131.89111331060167,False,False,False,False,False,0
Na0.4O3.15Fe1.05P0.55,20.0,52.5,27.500000000000004,9.1639517890318,61.978461961463246,28.85758624950494,0.29*Na3Fe3(PO4)4 + 0.68*Fe2O3 + 0.04*FePO4,6.798346090387922,165.4994490354754,2129.959757857149,4.913767043751056,129.861738547136,False,False,False,False,False,0
Na0.4O3.1Fe1.1P0.5,20.0,55.00000000000001,25.0,9.133997902479488,64.71758348533895,26.148418612181562,0.23*Na3Fe3(PO4)4 + 0.73*Fe2O3 + 0.03*Na3Fe(PO4)2,6.776124575890356,160.00416478227163,2128.532658833339,4.8947068971811545,128.4803821079935,False,False,False,False,False,0
Na0.4O3.05Fe1.15P0.45,20.0,57.49999999999999,22.5,9.104239196376323,67.4388568088362,23.456903994787485,0.17*Na3Fe3(PO4)4 + 0.76*Fe2O3 + 0.08*Na3Fe(PO4)2,6.754047857467029,155.1687899522724,2126.368647348491,4.88491110652145,127.58323896388845,False,False,False,False,False,0
Na0.4O3Fe1.2P0.4,20.0,60.0,20.0,9.074673769214701,70.14245581457942,20.782870416205892,0.78*Fe2O3 + 0.11*Na3Fe3(PO4)4 + 0.11*Na3Fe(PO4)2,6.732114524470298,150.33341512227327,2124.5653044444507,4.876747947638363,126.83561967713425,False,False,False,False,False,0
Na0.4O2.95Fe1.25P0.35,20.0,62.5,17.5,9.045299744107155,72.82855213381397,18.126148122078863,0.79*Fe2O3 + 0.14*Na3Fe(PO4)2 + 0.06*Na3Fe3(PO4)4,6.710323184517154,145.4980402922746,2123.039398910262,4.869840659352675,126.20301874218836,False,False,False,False,False,0
Na0.4O2.9Fe1.3P0.3,20.0,65.0,15.0,9.016115268389182,75.49731518272637,15.486569548884447,0.81*Fe2O3 + 0.17*Na3Fe(PO4)2 + 0.02*Na3Fe3(PO4)4,6.688672463194656,140.66266546227513,2121.7314798809584,4.863920126536369,125.66078936937764,False,False,False,False,False,0
Na0.4O2.85Fe1.35P0.25,20.0,67.5,12.5,8.987118513229712,78.14891219806346,12.86396928870682,0.83*Fe2O3 + 0.13*Na3Fe(PO4)2 + 0.03*Na4P2O7,6.667161003770758,138.01743138230043,2116.8521403333393,4.8510362449985305,124.50162513580673,False,False,False,False,True,-1
Na0.4O2.8Fe1.4P0.2,20.0,70.0,10.0,8.958307673249092,80.78350827206668,10.25818405468422,0.87*Fe2O3 + 0.13*Na4P2O7,6.645787466911099,139.75247880237436,2105.559325000006,4.82522643659597,122.19504622430428,False,False,False,False,True,-1
Na0.4O2.75Fe1.45P0.15,20.0,72.5,7.5,8.929680966144375,83.4012663867364,7.66905264711924,0.85*Fe2O3 + 0.12*Na3PO4 + 0.03*Na4P2O7,6.6245505304008985,138.03152492284738,2106.9891250000064,4.823901966368214,122.88263847106344,False,False,False,False,True,-1
Na0.4O2.7Fe1.5P0.1,20.0,75.0,5.0,8.901236632321798,86.00234744744128,5.096415920236924,0.78*Fe2O3 + 0.11*Na3PO4 + 0.11*NaFeO2,6.603448888872408,134.58170069083837,2117.7046805555615,4.848913744530026,125.91568322146783,False,False,False,False,True,-1
Na0.4O2.65Fe1.55P0.05,20.0,77.5,2.5,8.872972934536229,88.58691031588765,2.5401167495760926,0.68*Fe2O3 + 0.26*NaFeO2 + 0.05*Na3PO4,6.582481253537377,130.26744128258773,2131.7660513157957,4.883698060005247,129.7766529865438,False,False,False,False,True,-1
Na0.4O2.6Fe1.6,20.0,80.0,0.0,8.844888157537488,91.1551118424625,0.0,0.60*Fe2O3 + 0.40*NaFeO2,6.561646351924585,125.95318187433753,2144.4212850000063,4.915003943932946,133.25152577511213,False,True,False,False,False,-1
Na0.45O4.1P1.55,22.5,0.0,77.5,11.250509153615235,0.0,88.74949084638476,0.55*P2O5 + 0.45*NaPO3,8.346274258109599,190.6092490441103,2019.314563500005,3.8424085885007635,140.28088805971964,False,False,False,False,True,-1
Na0.45O4.05Fe0.05P1.5,22.5,2.5,75.0,11.2103901756647,3.2092748315293003,85.580334992806,0.47*P2O5 + 0.47*NaPO3 + 0.05*Fe(PO3)3,8.316511694623967,188.09381334265757,2025.829312631584,4.007559495554637,140.81458474313013,False,False,False,False,True,-1
Na0.45O4Fe0.1P1.45,22.5,5.0,72.5,11.170556307164773,6.395742636788137,82.4337010560471,0.39*P2O5 + 0.50*NaPO3 + 0.11*Fe(PO3)3,8.286960641714062,185.57837764120498,2033.0679227777835,4.191060503392276,141.40758105803067,False,False,False,False,True,-1
Na0.45O3.95Fe0.15P1.4,22.5,7.5,70.0,11.131004519639138,9.55964567550799,79.30934980485289,0.53*NaPO3 + 0.18*Fe(PO3)3 + 0.29*P2O5,8.257618852682132,183.0629419397518,2041.1581341176527,4.396149865093165,142.07034164527246,False,False,False,False,True,-1
Na0.45O3.9Fe0.2P1.35,22.5,10.0,67.5,11.091731827352053,12.701222788432629,76.2070453842153,0.25*Fe(PO3)3 + 0.56*NaPO3 + 0.19*P2O5,8.22848411253775,180.5475062382997,2050.2596218750055,4.626875397006663,142.81594730591942,False,False,False,False,True,-1
Na0.45O3.85Fe0.25P1.3,22.5,12.5,65.0,11.052735286557049,15.820709457420879,73.12655525602207,0.33*Fe(PO3)3 + 0.60*NaPO3 + 0.07*P2O5,8.199554237440651,178.03207053684744,2060.5746413333386,4.888364333175294,143.66096705465267,False,False,False,False,True,-1
Na0.45O3.8Fe0.3P1.25,22.5,15.0,62.5,11.01401199476133,18.9183378642859,70.06765014095278,0.36*Fe(PO3)3 + 0.57*NaPO3 + 0.07*NaFeP2O7,8.170827074154895,175.1292786978916,2073.799758928577,5.04085604200131,144.892593880212,False,False,False,False,True,-1
Na0.45O3.75Fe0.35P1.2,22.5,17.5,60.0,10.975559090005676,21.994336948401997,67.03010396159232,0.31*Fe(PO3)3 + 0.23*NaFeP2O7 + 0.46*NaPO3,8.142300499514624,171.8391307214329,2090.6065357692364,5.059197317174868,146.6000448003265,False,False,False,False,True,-1
Na0.45O3.7Fe0.4P1.15,22.5,20.0,57.49999999999999,10.937373750159313,25.048932463108862,64.01369378673182,0.42*NaFeP2O7 + 0.25*Fe(PO3)3 + 0.33*NaPO3,8.113972419901073,168.54898274497373,2110.2144420833392,5.08059547154402,148.5920708737934,False,False,False,False,True,-1
Na0.45O3.65Fe0.45P1.1,22.5,22.5,55.00000000000001,10.899453192229485,28.08234703094245,61.01819977682806,0.64*NaFeP2O7 + 0.18*Fe(PO3)3 + 0.18*NaPO3,8.08584077073022,165.25883476851521,2133.387422272733,5.1058841994348345,150.94628350607243,False,False,False,False,True,-1
Na0.45O3.6Fe0.5P1.05,22.5,25.0,52.5,10.861794671685328,31.094800197720957,58.04340513059372,0.90*NaFeP2O7 + 0.10*Fe(PO3)3,8.057903515951368,161.96868679205676,2161.194998500006,5.136230672903812,153.77133866480727,False,False,False,False,False,0
Na0.45O3.55Fe0.55P1,22.5,27.500000000000004,50.0,10.824395481795698,34.08650848551337,55.08909603269093,0.82*NaFeP2O7 + 0.18*FePO4,8.03015864755582,167.06435696679648,2157.405146818188,5.135363427533146,152.05106528572352,False,False,False,False,False,0
Na0.45O3.5Fe0.6P0.95,22.5,30.0,47.5,10.78725295298067,37.05768544451751,52.15506160250182,0.60*NaFeP2O7 + 0.10*Na3Fe3(PO4)4 + 0.30*FePO4,8.002604185095752,170.88871953120008,2150.1397510000056,5.134473395097931,149.9718068912878,False,False,False,False,False,0
Na0.45O3.45Fe0.65P0.9,22.5,32.5,45.0,10.750364452176305,40.00854170387368,49.24109384395002,0.22*Na3Fe3(PO4)4 + 0.33*NaFeP2O7 + 0.44*FePO4,7.975238175213025,174.7130820956032,2141.259822777784,5.133385577677114,147.4304910758664,False,False,False,False,False,0
Na0.45O3.4Fe0.7P0.85,22.5,35.0,42.5,10.713727382212417,42.9392850214392,46.346987596348384,0.38*Na3Fe3(PO4)4 + 0.62*FePO4,7.948058691177501,178.53744466000688,2130.1599125000057,5.13202580590109,144.2538463065896,False,False,False,False,False,0
Na0.45O3.35Fe0.75P0.8,22.5,37.5,40.0,10.677339181203035,45.85012033254871,43.47254048624825,0.38*Na3Fe3(PO4)4 + 0.50*FePO4 + 0.13*Fe2O3,7.92106383243496,172.47957523812747,2131.1160975000057,5.092253717220618,141.8862424158797,False,False,False,False,False,0
Na0.45O3.3Fe0.8P0.75,22.5,40.0,37.5,10.641197321949228,48.74124979778414,40.61755288026663,0.38*Na3Fe3(PO4)4 + 0.37*FePO4 + 0.25*Fe2O3,7.8942517241640004,166.4217058162478,2132.072282500006,5.052481628540148,139.51863852516982,False,False,False,False,False,0
Na0.45O3.25Fe0.85P0.7,22.5,42.5,35.0,10.60529931135402,51.61287284977769,37.78182783886829,0.38*Na3Fe3(PO4)4 + 0.38*Fe2O3 + 0.25*FePO4,7.867620516841971,160.36383639436892,2133.028467500006,5.012709539859677,137.1510346344599,False,False,False,False,False,0
Na0.45O3.2Fe0.9P0.65,22.5,45.0,32.5,10.569642689849115,54.465186239070796,34.96517107108008,0.38*Na3Fe3(PO4)4 + 0.50*Fe2O3 + 0.12*FePO4,7.841168385819823,154.30596697248896,2133.984652500006,4.972937451179205,134.78343074375,False,False,False,False,False,0
Na0.45O3.15Fe0.95P0.6,22.5,47.5,30.0,10.534225030833136,57.298384079051026,32.16739089011583,0.38*Na3Fe3(PO4)4 + 0.62*Fe2O3,7.814893530905113,148.24809755061028,2134.9408375000066,4.933165362498736,132.41582685304013,False,False,False,False,False,0
Na0.45O3.1Fe1P0.55,22.5,50.0,27.500000000000004,10.499043940121139,60.11265788998846,29.388298169890398,0.28*Na3Fe3(PO4)4 + 0.67*Fe2O3 + 0.06*Na3Fe(PO4)2,7.788794175953938,143.9499865906109,2131.583914722228,4.916919566657143,130.88204692746208,False,False,False,False,False,0
Na0.45O3.05Fe1.05P0.5,22.5,52.5,25.0,10.464097055405098,62.90819664219271,26.627706302402178,0.20*Na3Fe3(PO4)4 + 0.70*Fe2O3 + 0.10*Na3Fe(PO4)2,7.762868568470404,139.65187563061164,2128.898376500006,4.903922929983869,129.65502298699968,False,False,False,False,False,0
Na0.45O3Fe1.1P0.45,22.5,55.00000000000001,22.5,10.42938204572515,65.68518679831085,23.885431155964003,0.73*Fe2O3 + 0.14*Na3Fe3(PO4)4 + 0.14*Na3Fe(PO4)2,7.737114979214521,135.3537646706124,2126.701117954551,4.893289318160281,128.6510943084395,False,False,False,False,False,0
Na0.45O2.95Fe1.15P0.4,22.5,57.49999999999999,20.0,10.39489661095132,68.44381235478605,21.161291034262643,0.75*Fe2O3 + 0.17*Na3Fe(PO4)2 + 0.08*Na3Fe3(PO4)4,7.711531701817675,131.05565371061346,2124.8700691666727,4.884427974973958,127.81448707630604,False,False,False,False,False,0
Na0.45O2.9Fe1.2P0.35,22.5,60.0,17.5,10.360638481275485,71.18425488249667,18.455106636227836,0.77*Fe2O3 + 0.19*Na3Fe(PO4)2 + 0.04*Na3Fe3(PO4)4,7.6861170524057805,126.75754275061438,2123.3207201923137,4.876929915354761,127.10658864911618,False,False,False,False,False,0
Na0.45O2.85Fe1.25P0.3,22.5,62.5,15.0,10.326605416713374,73.90669356659421,15.766701016692398,0.79*Fe2O3 + 0.21*Na3Fe(PO4)2,7.660869369229767,122.45943179061521,2121.99270678572,4.870503007109735,126.49981856866772,False,False,False,False,False,0
Na0.45O2.8Fe1.3P0.25,22.5,65.0,12.5,10.29279520661634,76.61130524555865,13.095899547824988,0.83*Fe2O3 + 0.10*Na4P2O7 + 0.07*Na3Fe(PO4)2,7.635787012303434,124.0016961640141,2109.604332666673,4.841674760672924,123.9062548342077,False,False,False,False,True,-1
Na0.45O2.75Fe1.35P0.2,22.5,67.5,10.0,10.25920566919268,79.2982644494892,10.442529881318134,0.84*Fe2O3 + 0.09*Na4P2O7 + 0.06*Na3PO4,7.610868363048243,124.00795995981304,2104.817593750006,4.827844767920919,123.08337881241273,False,False,False,False,True,-1
Na0.45O2.7Fe1.4P0.15,22.5,70.0,7.5,10.225834651038307,81.9677434376475,7.8064219113141835,0.82*Fe2O3 + 0.18*Na3PO4,7.586111823945394,122.4782231780106,2106.291025000006,4.826366278203459,123.7187162010479,False,False,False,False,True,-1
Na0.45O2.65Fe1.45P0.1,22.5,72.5,5.0,10.192680026676564,84.61991223527093,5.187407738052508,0.72*Fe2O3 + 0.11*Na3PO4 + 0.17*NaFeO2,7.561515818194045,118.64332592623289,2121.767675000006,4.864335692667668,127.91623800976245,False,False,False,False,True,-1
Na0.45O2.6Fe1.5P0.05,22.5,75.0,2.5,10.159739698106945,87.25493866967149,2.5853216322215653,0.63*Fe2O3 + 0.32*NaFeO2 + 0.05*Na3PO4,7.5370787893769196,114.80842867445477,2135.6152039473745,4.89830832666196,131.67191541755972,False,False,False,False,True,-1
Na0.45O2.55Fe1.55,22.5,77.5,0.0,10.127011594362534,89.87298840563747,0.0,0.55*Fe2O3 + 0.45*NaFeO2,7.512799201131716,110.97353142267671,2148.077980000006,4.928883697256823,135.05202508457728,False,True,False,False,False,-1
Na0.5O4P1.5,25.0,0.0,75.0,12.70548360657034,0.0,87.29451639342966,0.50*P2O5 + 0.50*NaPO3,9.425657924848288,169.09002431231,2021.9570600000052,3.9458908964329567,140.81937315356765,False,False,False,False,True,-1
Na0.5O3.95Fe0.05P1.45,25.0,2.5,72.5,12.659436215474898,3.261692809254845,84.07887097527026,0.42*P2O5 + 0.53*NaPO3 + 0.05*Fe(PO3)3,9.391497323785226,166.82613218100263,2028.610887894742,4.116488240746419,141.38141115770696,False,False,False,False,True,-1
Na0.5O3.9Fe0.1P1.4,25.0,5.0,70.0,12.613721390285008,6.49982884804057,80.88644976167441,0.56*NaPO3 + 0.33*P2O5 + 0.11*Fe(PO3)3,9.357583439223506,164.56224004969513,2036.0040300000055,4.3060408455391554,142.00589782897288,False,False,False,False,True,-1
Na0.5O3.85Fe0.15P1.35,25.0,7.5,67.5,12.568335541151434,9.714662397547672,77.7170020613009,0.59*NaPO3 + 0.18*Fe(PO3)3 + 0.24*P2O5,9.32391360800662,162.29834791838823,2044.266953529417,4.5178937567780935,142.7038535203877,False,False,False,False,True,-1
Na0.5O3.8Fe0.2P1.3,25.0,10.0,65.0,12.523275129706732,12.906444092337388,74.57028077795589,0.25*Fe(PO3)3 + 0.63*NaPO3 + 0.12*P2O5,9.290485205170315,160.03445578708062,2053.5627425000057,4.756228281921902,143.48905367322942,False,False,False,False,True,-1
Na0.5O3.75Fe0.25P1.25,25.0,12.5,62.5,12.478536668145662,16.075420985478214,71.44604234637613,0.33*Fe(PO3)3 + 0.67*NaPO3,9.257295643260164,157.77056365577334,2064.0979700000057,5.026340743751551,144.37894717978332,False,False,False,False,True,-1
