Unnamed: 0,overall_composition,Na2O at %,Fe2O3 at %,P2O5 at %,Na2O wt %,Fe2O3 wt %,K_W_Tc,gamma_Tc,H_prime_Tc
722,Na1.2O1.9Fe0.7P0.1,60.0,35.0,5.0,37.122228719979525,55.79297601474988,0.16010279447160924,0.47421432636975785,0.20132000291386476
723,Na1.2O1.85Fe0.75P0.05,60.0,37.5,2.5,36.95857064759811,59.5146488308118,0.1674138753112871,0.48929887531608235,0.2033918605362725
724,Na1.2O1.8Fe0.8,60.0,40.0,0.0,36.79634925632903,63.20365074367097,0.07525805123137279,0.43791643774016975,0.08022067522237128
725,Na1.25O2.5P0.75,62.5,0.0,37.5,42.12080840529372,0.0,0.14454692885006698,0.4787779858722802,0.17813196279743462
726,Na1.25O2.45Fe0.05P0.7,62.5,2.5,35.0,41.91861681074888,4.320118169508858,0.15716856160128775,0.48524065318769255,0.18684723985660665
727,Na1.25O2.4Fe0.1P0.65,62.5,5.0,32.5,41.71835709442179,8.598958944630814,0.16884839200514212,0.4815762148990679,0.1995247660719636
728,Na1.25O2.35Fe0.15P0.6,62.5,7.5,30.0,41.52000170020821,12.837111101703618,0.16166211669344105,0.4785373970944155,0.19551553515175824
729,Na1.25O2.3Fe0.2P0.55,62.5,10.0,27.500000000000004,41.32352359360034,17.03515227239689,0.16339754333049036,0.4779523449262906,0.20667575688547807
730,Na1.25O2.25Fe0.25P0.5,62.5,12.5,25.0,41.12889624940364,21.193649206160323,0.16378576310114834,0.47371294870039704,0.19392207271489617
731,Na1.25O2.2Fe0.3P0.45,62.5,15.0,22.5,40.93609363979909,25.313158025290186,0.16106298879576916,0.47077665721358497,0.1949878040204298
732,Na1.25O2.15Fe0.35P0.4,62.5,17.5,20.0,40.74509022273968,29.394224472855047,0.16456151102078895,0.46981282576950817,0.1958755815435118
733,Na1.25O2.1Fe0.4P0.35,62.5,20.0,17.5,40.55586093067035,33.43738415371312,0.1626181667780219,0.4722652023591779,0.19549853920623558
734,Na1.25O2.05Fe0.45P0.3,62.5,22.5,15.0,40.3683811595605,37.4431627688444,0.16177924875517083,0.4716670389014728,0.19273722205904584
735,Na1.25O2Fe0.5P0.25,62.5,25.0,12.5,40.18262675823968,41.412076343213386,0.163535973413388,0.47110553486950274,0.19035555117838812
736,Na1.25O1.95Fe0.55P0.2,62.5,27.500000000000004,10.0,39.99857401802607,45.34463144736943,0.1625716299899791,0.4719590629953441,0.2013109553975644
737,Na1.25O1.9Fe0.6P0.15,62.5,30.0,7.5,39.8161996626388,49.24132541298478,0.16242177976573582,0.47326202803649214,0.19425399898552453
738,Na1.25O1.85Fe0.65P0.1,62.5,32.5,5.0,39.63548083838504,53.10264654252289,0.16010279447160924,0.4766922693521534,0.19456712991545558
739,Na1.25O1.8Fe0.7P0.05,62.5,35.0,2.5,39.456395104612994,56.92907431322259,0.16805630558526766,0.4886824599371311,0.20426729798444324
740,Na1.25O1.75Fe0.75,62.5,37.5,0.0,39.27892042442269,60.721079575577306,0.07523827465535943,0.44037547869896687,0.08010408673603676
741,Na1.3O2.4P0.7,65.0,0.0,35.0,44.77903872508442,0.0,0.14010216696874467,0.47874411503853714,0.17489839621017275
742,Na1.3O2.35Fe0.05P0.65,65.0,2.5,32.5,44.55933391111,4.415643809373499,0.15614659370085746,0.4809227379119182,0.1893858238335172
743,Na1.3O2.3Fe0.1P0.6,65.0,5.0,30.0,44.34177449949518,8.788169161411693,0.16618660640165167,0.48013359307004305,0.1910625441200521
744,Na1.3O2.25Fe0.15P0.55,65.0,7.5,27.500000000000004,44.126329218364624,13.118204560607282,0.16367899430775845,0.47469703935612495,0.19235780314628959
745,Na1.3O2.2Fe0.2P0.5,65.0,10.0,25.0,43.91296740067231,17.406366355548485,0.16078239504271483,0.4752714282415809,0.22961403093131932
746,Na1.3O2.15Fe0.25P0.45,65.0,12.5,22.5,43.70165896964939,21.653259031389,0.16318866715912875,0.4711475209979444,0.2053223798406621
747,Na1.3O2.1Fe0.3P0.4,65.0,15.0,20.0,43.492374424670125,25.859475493914296,0.1637709490364628,0.4711293278156312,0.19468100394441115
748,Na1.3O2.05Fe0.35P0.35,65.0,17.5,17.5,43.28508482752216,30.025597345484563,0.16140617776273702,0.47082694569241723,0.19786414715335382
749,Na1.3O2Fe0.4P0.3,65.0,20.0,15.0,43.07976178906737,34.15219515312395,0.16123914364708752,0.4700058659573638,0.204706828222414
750,Na1.3O1.95Fe0.45P0.25,65.0,22.5,12.5,42.87637745628075,38.239828709015846,0.16320845276211288,0.4725423902227524,0.20326603939132754
751,Na1.3O1.9Fe0.5P0.2,65.0,25.0,10.0,42.67490449965457,42.289047283653815,0.16075457725920883,0.47277771213345643,0.19133777539094196
752,Na1.3O1.85Fe0.55P0.15,65.0,27.500000000000004,7.5,42.47531610095607,46.30038987188863,0.16210103550831398,0.47501020541983136,0.19732960957580403
753,Na1.3O1.8Fe0.6P0.1,65.0,30.0,5.0,42.277585941327125,50.274385432103095,0.16159101860735559,0.4781890639573595,0.19184094052439346
754,Na1.3O1.75Fe0.65P0.05,65.0,32.5,2.5,42.0816881897146,54.21155311873724,0.16858865174256935,0.49027385377205557,0.20783738164640295
755,Na1.3O1.7Fe0.7,65.0,35.0,0.0,41.887597491621136,58.11240250837887,0.07333878902937223,0.4397717973715771,0.08339456784378738
756,Na1.35O2.3P0.65,67.5,0.0,32.5,47.558089990338864,0.0,0.13657856160112036,0.4739519503828742,0.17741550453473112
757,Na1.35O2.25Fe0.05P0.6,67.5,2.5,30.0,47.31947374345932,4.515489462497416,0.15866344165920454,0.47887640977853985,0.20157540139330543
758,Na1.35O2.2Fe0.1P0.55,67.5,5.0,27.500000000000004,47.08323999185014,8.985893427135725,0.16592112645541907,0.4773755237725705,0.19542902743186133
759,Na1.35O2.15Fe0.15P0.5,67.5,7.5,25.0,46.84935323025917,13.41188378274994,0.16321003045338525,0.47420972554111607,0.20295807437241545
760,Na1.35O2.1Fe0.2P0.45,67.5,10.0,22.5,46.61777865543864,17.794119133691048,0.16174703528669987,0.474588667910157,0.2316129311337173
761,Na1.35O2.05Fe0.25P0.4,67.5,12.5,20.0,46.38848214888071,22.13324512653457,0.1650832719093761,0.47348733883167154,0.19877768311886768
762,Na1.35O2Fe0.3P0.35,67.5,15.0,17.5,46.161430260059866,26.429894767194607,0.16179467260666566,0.4723069347110366,0.20333420996768725
763,Na1.35O1.95Fe0.35P0.3,67.5,17.5,15.0,45.93659019016511,30.68468872877031,0.16006419226246407,0.47069479082902993,0.2068029332257062
764,Na1.35O1.9Fe0.4P0.25,67.5,20.0,12.5,45.71392977630524,34.898235650439446,0.16494694094871876,0.4716144548410949,0.2046826736955318
765,Na1.35O1.85Fe0.45P0.2,67.5,22.5,10.0,45.49341747617128,39.07113242770112,0.16338697805751384,0.47500138833104144,0.20119832819344696
766,Na1.35O1.8Fe0.5P0.15,67.5,25.0,7.5,45.27502235314071,43.20396449425859,0.15995425080383247,0.4758832650661214,0.194923735782093
767,Na1.35O1.75Fe0.55P0.1,67.5,27.500000000000004,5.0,45.05871406180862,47.29730609582165,0.161416465572284,0.48132822590298446,0.18718262208740588
768,Na1.35O1.7Fe0.6P0.05,67.5,30.0,2.5,44.84446283393174,51.35172055609736,0.16876578262492387,0.4900791955075693,0.20903906470608216
769,Na1.35O1.65Fe0.65,67.5,32.5,0.0,44.632239464771565,55.36776053522844,0.07323599755794373,0.4399283076070606,0.10262597331369759
770,Na1.4O2.2P0.6,70.0,0.0,30.0,50.46639101929051,0.0,0.13182171439551735,0.46869801895994023,0.18102088020681678
771,Na1.4O2.15Fe0.05P0.55,70.0,2.5,27.500000000000004,50.20732481451666,4.6199549583882185,0.16268104832264726,0.4815212085622389,0.19795814448777407
772,Na1.4O2.1Fe0.1P0.5,70.0,5.0,25.0,49.95090482732778,9.192719639436644,0.16689809873037592,0.47681572063802496,0.1937196558882207
773,Na1.4O2.05Fe0.15P0.45,70.0,7.5,22.5,49.69709071927405,13.719013402976277,0.16359737209741404,0.4744201110636551,0.2042910795110426
774,Na1.4O2Fe0.2P0.4,70.0,10.0,20.0,49.4458429676431,18.199541061705705,0.16290062068337743,0.4762989525989316,0.23119576653830723
775,Na1.4O1.95Fe0.25P0.35,70.0,12.5,17.5,49.19712284494366,22.634993247062507,0.165096861374686,0.47269587205762337,0.20272476541794485
776,Na1.4O1.9Fe0.3P0.3,70.0,15.0,15.0,48.95089239900515,27.026046764107686,0.16256630487921495,0.47166954078876555,0.2044184525825084
777,Na1.4O1.85Fe0.35P0.25,70.0,17.5,12.5,48.70711443367209,31.373364935806,0.16059229054484653,0.47357003867473657,0.20618491601636726
778,Na1.4O1.8Fe0.4P0.2,70.0,20.0,10.0,48.46575249007234,35.67759793707007,0.16367148097183915,0.476066596705487,0.2024172892284511
779,Na1.4O1.75Fe0.45P0.15,70.0,22.5,7.5,48.22677082843968,39.939383118921576,0.16288990091037564,0.47953661605122294,0.1955317826851377
780,Na1.4O1.7Fe0.5P0.1,70.0,25.0,5.0,47.99013441047137,44.15934532310902,0.16098710446926423,0.47838945987075765,0.18820886895472985
781,Na1.4O1.65Fe0.55P0.05,70.0,27.500000000000004,2.5,47.75580888220275,48.33809718750823,0.16876578262492387,0.4905015388268162,0.20973159935590846
782,Na1.4O1.6Fe0.6,70.0,30.0,0.0,47.52376055738102,52.476239442618976,0.07477157304275016,0.4384860448431923,0.10359915737327649
783,Na1.45O2.1P0.55,72.5,0.0,27.500000000000004,53.51317332113664,0.0,0.1341971062396544,0.46497849142086084,0.18417552003797472
784,Na1.45O2.05Fe0.05P0.5,72.5,2.5,25.0,53.23196081192248,4.729368529789073,0.16516986626616262,0.4813086384708083,0.19962987430710671
785,Na1.45O2Fe0.1P0.45,72.5,5.0,22.5,52.9536884041378,9.409291097114528,0.1655091332527749,0.47757741065253995,0.20219707132939707
786,Na1.45O1.95Fe0.15P0.4,72.5,7.5,20.0,52.678310229036285,14.040539112202152,0.165666142813471,0.47415744403310056,0.2108538139304952
787,Na1.45O1.9Fe0.2P0.35,72.5,10.0,17.5,52.405781367071214,18.623868021853703,0.16130854666543787,0.4759778231691676,0.22159921499431673
788,Na1.45O1.85Fe0.25P0.3,72.5,12.5,15.0,52.136057823468576,23.16001772025188,0.16361308445568556,0.4741790848939301,0.2014438384560511
789,Na1.45O1.8Fe0.3P0.25,72.5,15.0,12.5,51.8690965045507,27.649712947144216,0.16234209286145374,0.4750523179187431,0.2041168790262014
790,Na1.45O1.75Fe0.35P0.2,72.5,17.5,10.0,51.60485519478362,32.09366367385599,0.15985641717596313,0.48104524523628295,0.2034558992577657
791,Na1.45O1.7Fe0.4P0.15,72.5,20.0,7.5,51.3432925345224,36.49256547756388,0.160808399464125,0.48017584210863595,0.1993621114711449
792,Na1.45O1.65Fe0.45P0.1,72.5,22.5,5.0,51.08436799842985,40.84709990424482,0.16225892196147082,0.4781106928063423,0.18872364639057804
793,Na1.45O1.6Fe0.5P0.05,72.5,25.0,2.5,50.82804187454503,45.15793482069797,0.167666975839184,0.4903199121221126,0.2072281947091495
794,Na1.45O1.55Fe0.55,72.5,27.500000000000004,0.0,50.57427524397865,49.42572475602135,0.07537173783121279,0.43811435645926217,0.16352561120982237
795,Na1.5O2P0.5,75.0,0.0,25.0,56.70856897848088,0.0,0.13563949754767637,0.46230234554482935,0.19014434189162252
796,Na1.5O1.95Fe0.05P0.45,75.0,2.5,22.5,56.40333583609723,4.844090257608235,0.16496883623516667,0.4818364657999367,0.20303031186176182
797,Na1.5O1.9Fe0.1P0.4,75.0,5.0,20.0,56.10137092939488,9.636313183576831,0.1668914900196531,0.47686927861114,0.20355154592672495
798,Na1.5O1.85Fe0.15P0.35,75.0,7.5,17.5,55.80262204672153,14.377497383719756,0.16457798269142843,0.4782083188556338,0.21230234551250443
799,Na1.5O1.8Fe0.2P0.3,75.0,10.0,15.0,55.50703808267584,19.068453907500967,0.1608079170799474,0.4786437077862631,0.21886654464450742
800,Na1.5O1.75Fe0.25P0.25,75.0,12.5,12.5,55.21456900896317,23.70997671056037,0.16471215897585714,0.48033920642756184,0.19821348728774815
801,Na1.5O1.7Fe0.3P0.2,75.0,15.0,10.0,54.925165846167566,28.302843102694062,0.16071976728235232,0.48161037650759186,0.20558652285747864
802,Na1.5O1.65Fe0.35P0.15,75.0,17.5,7.5,54.63878063640698,32.84781418181959,0.16192514111480907,0.48017584210863595,0.20053632471643135
803,Na1.5O1.6Fe0.4P0.1,75.0,20.0,5.0,54.355366416839615,37.345635254435344,0.16225892196147082,0.47968096842833996,0.193290835892573
804,Na1.5O1.55Fe0.45P0.05,75.0,22.5,2.5,54.07487719399037,41.79703624306166,0.16746676953012618,0.49012303389976536,0.20774518951150436
805,Na1.5O1.5Fe0.5,75.0,25.0,0.0,53.79726791886825,46.20273208113175,0.0760445520124524,0.44115219641335296,0.1615824692274553
806,Na1.55O1.9P0.45,77.5,0.0,22.5,60.06372321111249,0.0,0.13496374368806358,0.4629483005915121,0.19037970867153134
807,Na1.55O1.85Fe0.05P0.4,77.5,2.5,20.0,59.73239383708421,4.964516029701466,0.16826336346562423,0.4838907527037358,0.20235213863733173
808,Na1.55O1.8Fe0.1P0.35,77.5,5.0,17.5,59.4046998321597,9.874561041726263,0.1675387441862739,0.48008351112912295,0.20612928498173094
809,Na1.55O1.75Fe0.15P0.3,77.5,7.5,15.0,59.080581691497855,14.731026634467405,0.16300252288154812,0.4848737665960668,0.21076865521618918
810,Na1.55O1.7Fe0.2P0.25,77.5,10.0,12.5,58.759981201868506,19.534785053300507,0.1633995745731498,0.482933699975894,0.21834605240026683
811,Na1.55O1.65Fe0.25P0.2,77.5,12.5,10.0,58.442841406796965,24.28668971284502,0.1640993464342046,0.48100166650845494,0.20177908127872507
812,Na1.55O1.6Fe0.3P0.15,77.5,15.0,7.5,58.12910657283119,28.98757570240371,0.16215185677421673,0.48026504800458203,0.20112600245328263
813,Na1.55O1.55Fe0.35P0.1,77.5,17.5,5.0,57.81872215688981,33.63826027520924,0.15896453067959415,0.48039176272094614,0.19300514315833148
814,Na1.55O1.5Fe0.4P0.05,77.5,20.0,2.5,57.511634774650425,38.23954332207967,0.16834524569268403,0.49016126541958044,0.20889086663590564
815,Na1.55O1.45Fe0.45,77.5,22.5,0.0,57.20779216994028,42.79220783005972,0.08041923496383023,0.4402874270101934,0.16096456642090295
816,Na1.6O1.8P0.4,80.0,0.0,20.0,63.59092425604379,0.0,0.13697312868876704,0.4684005583197872,0.18709010658913802
817,Na1.6O1.75Fe0.05P0.35,80.0,2.5,17.5,63.23119479138272,5.091082105209016,0.1683277485938058,0.48856856750849514,0.20261213940408063
818,Na1.6O1.7Fe0.1P0.3,80.0,5.0,15.0,62.87551236237229,10.124888416233006,0.16575234837257302,0.48523465271219396,0.20712096763773633
819,Na1.6O1.65Fe0.15P0.25,80.0,7.5,12.5,62.523809055968194,15.102380074481472,0.16470527499474202,0.4826830619993578,0.21203464737390096
820,Na1.6O1.6Fe0.2P0.2,80.0,10.0,10.0,62.176018470199566,20.02449683585087,0.16278676203149725,0.48235960324152244,0.2195990160749087
821,Na1.6O1.55Fe0.25P0.15,80.0,12.5,7.5,61.83207567237458,24.892157662222164,0.16313465159714555,0.48063348327229555,0.1991523455103552
822,Na1.6O1.5Fe0.3P0.1,80.0,15.0,5.0,61.49191715866548,29.706261293434384,0.1610216459073437,0.4825889102130253,0.19877412916477877
823,Na1.6O1.45Fe0.35P0.05,80.0,17.5,2.5,61.155480815020326,34.46768680048159,0.16940089003315884,0.4901626983604501,0.2183641114597752
824,Na1.6O1.4Fe0.4,80.0,20.0,0.0,60.82270587935109,39.17729412064892,0.08526271278290079,0.44039424390536525,0.15819730952398625
825,Na1.65O1.7P0.35,82.5,0.0,17.5,67.30375375340806,0.0,0.14347656645858253,0.4721395838350238,0.18255469705786648
826,Na1.65O1.65Fe0.05P0.3,82.5,2.5,15.0,66.91306068432687,5.224270395340962,0.16690856211057956,0.4872424874588877,0.20572964741666053
827,Na1.65O1.6Fe0.1P0.25,82.5,5.0,12.5,66.52687732265574,10.38823787573772,0.1652092117354699,0.48241589153588277,0.20763542071272173
828,Na1.65O1.55Fe0.15P0.2,82.5,7.5,10.0,66.14512603421058,15.49294055013526,0.1639966053075815,0.48335509538632193,0.21178730555684366
829,Na1.65O1.5Fe0.2P0.15,82.5,10.0,7.5,65.76773095659367,20.53939283550129,0.16110279218541634,0.483284210759393,0.21966599000843506
830,Na1.65O1.45Fe0.25P0.1,82.5,12.5,5.0,65.39461794893529,25.528586128872,0.16277641976961454,0.4825208953733239,0.20771256222006385
831,Na1.65O1.4Fe0.3P0.05,82.5,15.0,2.5,65.0257145433364,30.46148945665094,0.17005260695582372,0.49027455340768794,0.21964238436988864
832,Na1.65O1.35Fe0.35,82.5,17.5,0.0,64.66094989794557,35.33905010205443,0.08666896101464848,0.4447294852871961,0.15664335010473565
833,Na1.7O1.6P0.3,85.0,0.0,15.0,71.21726151741002,0.0,0.14111096536159834,0.47167114374232,0.18450748916186396
834,Na1.7O1.55Fe0.05P0.25,85.0,2.5,12.5,70.79274502238782,5.364614595337025,0.16920538041614924,0.485802398805965,0.2074100639435429
835,Na1.7O1.5Fe0.1P0.2,85.0,5.0,10.0,70.37325950955352,10.665652672939876,0.16411963325737475,0.4833656787038712,0.2118606113040663
836,Na1.7O1.45Fe0.15P0.15,85.0,7.5,7.5,69.95871607181378,15.904237751673731,0.1610664055276952,0.48526630334085163,0.21800599626516384
837,Na1.7O1.4Fe0.2P0.1,85.0,10.0,5.0,69.54902788468556,21.081467032458978,0.16134781445947927,0.4833455294871422,0.2169042468378767
838,Na1.7O1.35Fe0.25P0.05,85.0,12.5,2.5,69.14411014567078,26.19841216439277,0.17108114254761098,0.49027455340768794,0.22396634615525313
839,Na1.7O1.3Fe0.3,85.0,15.0,0.0,68.74388001573672,31.256119984263275,0.0851154975528841,0.44631182666085467,0.156336229552699
840,Na1.75O1.5P0.25,87.5,0.0,12.5,75.34816943349814,0.0,0.13979973870882348,0.471234300295769,0.18487766572710432
841,Na1.75O1.45Fe0.05P0.2,87.5,2.5,10.0,74.88663042228204,5.512707332080362,0.16581868181795043,0.4867141875288199,0.21283731309648812
842,Na1.75O1.4Fe0.1P0.15,87.5,5.0,7.5,74.43071122581641,10.958290557146706,0.16350327494058972,0.4844779927631262,0.21597925295919385
843,Na1.75O1.35Fe0.15P0.1,87.5,7.5,5.0,73.98030982280905,16.33796823638743,0.1601328884195342,0.48529885200139616,0.24053475518755532
844,Na1.75O1.3Fe0.2P0.05,87.5,10.0,2.5,73.53532664655361,21.652929612961337,0.17302924574081466,0.4885314601262483,0.23181500744375164
845,Na1.75O1.25Fe0.25,87.5,12.5,0.0,73.09566451155099,26.904335488449,0.08454769982864889,0.44605550756333157,0.15667577877978298
846,Na1.8O1.4P0.2,90.0,0.0,10.0,79.71511030653528,0.0,0.142469736819123,0.472842871563466,0.1845360638759291
847,Na1.8O1.35Fe0.05P0.15,90.0,2.5,7.5,79.21295985642683,5.669208529200416,0.16469186345140685,0.48793757642093843,0.21371950651893884
848,Na1.8O1.3Fe0.1P0.1,90.0,5.0,5.0,78.71709620973616,11.267439924855148,0.1642336789199876,0.4840067444898674,0.2181150126272341
849,Na1.8O1.25Fe0.15P0.05,90.0,7.5,2.5,78.22740203702094,16.79601881999946,0.17290209594281714,0.48917236420316484,0.2477509950208461
850,Na1.8O1.2Fe0.2,90.0,10.0,0.0,77.74376291038531,22.25623708961468,0.08527428333728627,0.4435966239799443,0.15621534474570042
851,Na1.85O1.3P0.15,92.5,0.0,7.5,84.33890885516844,0.0,0.1433920704830724,0.47599328646775774,0.2158423145649915
852,Na1.85O1.25Fe0.05P0.1,92.5,2.5,5.0,83.79210843849802,5.8348552386786094,0.16503444665050462,0.4874881642531924,0.2122700389943185
853,Na1.85O1.2Fe0.1P0.05,92.5,5.0,2.5,83.25235256909559,11.594538783485786,0.17617972444931151,0.489971559070699,0.23557967794247964
854,Na1.85O1.15Fe0.15,92.5,7.5,0.0,82.71950598364995,17.280494016350044,0.08322852137165944,0.4440267778989578,0.16250036274570892
855,Na1.9O1.2P0.1,95.0,0.0,5.0,89.2429137917396,0.0,0.14395043127853555,0.47495938326342696,0.20405464119655092
856,Na1.9O1.15Fe0.05P0.05,95.0,2.5,2.5,88.64690429034772,6.01047324792948,0.17730242458093717,0.4887578058823086,0.22286138705064645
857,Na1.9O1.1Fe0.1,95.0,5.0,0.0,88.05880288296962,11.941197117030384,0.08509626605676807,0.4452545964300294,0.16615154524473424
858,Na1.95O1.1P0.05,97.5,0.0,2.5,94.4533921617204,0.0,0.13895348015779865,0.48111735608438855,0.20538364050756236
859,Na1.95O1.05Fe0.05,97.5,2.5,0.0,93.80300915196564,6.196990848034348,0.09150451600284798,0.4468565502040666,0.1620712897528831
860,Na2O1,100.0,0.0,0.0,100.0,0.0,0.09513925577365027,0.42376854977175776,0.17564744126977236
