Unnamed: 0,overall_composition,Na2O at %,Fe2O3 at %,P2O5 at %,Na2O wt %,Fe2O3 wt %,Tg,Tc,Tx,Tliq,T_Umax,log_Umax,ViscosityAtTl,K_W_Tc,K_W_Tx,gamma_Tc,H_prime_Tx,K_H_Tc,H_prime_Tc,K_H_Tx,deltaT_rg,K_cr,Jezica,GFA
68,Na0.05O3.55Fe1.35P0.6,2.5,67.5,30.0,1.019911358823165,70.9504058397783,777.55,891.2149999999991,861.8349999999995,1124.629999999998,1159.029999999998,-6.0155877860067815,3.2280317967084335,0.10106879595955946,0.07494464846216059,0.46852295786939196,0.10839817375088356,0.4869652764389593,0.14618352517522884,0.32072528016134233,0.2428402673735161,0.7571597326264838,-2.8739875319400947,
69,Na0.05O3.5Fe1.4P0.55,2.5,70.0,27.500000000000004,1.0169420313912032,73.36398614700205,771.225,897.3199999999993,845.8149999999996,1111.8599999999983,1182.179999999998,-5.880749989174624,3.3616354670702346,0.11340906229201467,0.06708578418146141,0.4765159299766076,0.09671626308794395,0.5877458748951234,0.16349962721644037,0.2803661034787346,0.21897338793723473,0.7810266120627652,-2.730464745811764,
70,Na0.05O3.45Fe1.45P0.5,2.5,72.5,25.0,1.0139899433215962,75.76355365622938,712.8050000000004,896.1799999999993,834.3899999999995,1107.6499999999983,1185.1699999999978,-5.824135958438218,3.3935497019584906,0.16555319821243095,0.10976842865526053,0.4922835225259619,0.17057259699356633,0.8671442757837978,0.2572582964485361,0.44494254556100304,0.3079309602502242,0.6920690397497757,-2.6952554017118393,
71,Na0.05O3.4Fe1.5P0.45,2.5,75.0,22.5,1.0110549449161113,78.1492300477788,706.9700000000006,893.2299999999991,820.3499999999997,1111.6399999999983,1218.7499999999977,-5.61809371977809,3.317109040983701,0.16755424417976936,0.10199345111726751,0.49116083162415236,0.16037455620464658,0.8527997802298394,0.26346238171350744,0.3892340966047569,0.2801789112116039,0.7198210887883961,-2.7748192901149276,
72,Na0.05O3.35Fe1.55P0.4,2.5,77.5,20.0,1.0081368882047212,80.52113559721806,698.7600000000006,871.1999999999992,819.3199999999997,1102.2499999999982,1211.4499999999978,-5.556312896663059,3.3634800418038693,0.15644363801315397,0.10937627579950043,0.48372857452207363,0.17253420344610318,0.7463319627786171,0.24678001030396496,0.426112465980984,0.29879303080621544,0.7012069691937846,-2.7210801731928496,
73,Na0.05O3.3Fe1.6P0.35,2.5,80.0,17.5,1.0052356269207383,82.87938919557736,695.5600000000006,823.3099999999996,819.6299999999997,1110.7499999999982,1212.6099999999979,-5.537183605645165,3.2045266602041327,0.1150123790231818,0.11169930227323811,0.45579662405677884,0.17837425958939404,0.444440578903422,0.18366496060727883,0.4261816433086001,0.2988270430405351,0.7011729569594649,-2.886705983621683,
74,Na0.05O3.25Fe1.65P0.3,2.5,82.5,15.0,1.0023510164763747,85.22410836921448,689.3200000000007,809.1549999999997,810.6549999999997,1125.1399999999983,1206.659999999998,-5.500087343542862,2.992803491654694,0.10650674582718524,0.10783991325523863,0.4459481057725164,0.1760212963500245,0.3792426855705162,0.1738452387860484,0.3858212633352929,0.2784062227525118,0.7215937772474882,-3.1096096375860096,
75,Na0.05O3.2Fe1.7P0.25,2.5,85.0,12.5,0.9994829139387216,87.55540929933923,689.0100000000007,770.785,796.0299999999999,1056.3799999999983,1189.119999999998,-5.379180824911641,3.757166001343341,0.07741059088585493,0.10130824135254299,0.44161190335684314,0.15532430588815704,0.286332043628214,0.11868477961132526,0.41106203188016066,0.2913139341807983,0.7086860658192017,-2.2904743392511167,
76,Na0.05O3.15Fe1.75P0.2,2.5,87.5,10.0,0.996631178006142,89.87340684120315,680.8200000000007,771.135,792.9999999999999,1054.5699999999983,1055.0799999999986,-5.206490067041463,3.697530170684801,0.08564154110205999,0.10637511023450252,0.4443583286753989,0.1647718927176038,0.3186444863901769,0.13265620868952022,0.42887181251672524,0.3001471571906351,0.6998528428093649,-2.3486206543742183,
77,Na0.05O3.1Fe1.8P0.15,2.5,90.0,7.5,0.9937956689850634,92.17821454296202,681.1400000000008,761.495,799.3099999999998,1052.5799999999983,1013.2899999999987,-5.187085377418046,3.684958472132174,0.0763409907085441,0.11226700108305235,0.439226057264149,0.1734885632909518,0.27605338646786914,0.11797134216166887,0.46657717060844056,0.3181402110704281,0.6818597889295719,-2.359551755388127,0.844228412259177
78,Na0.05O3.05Fe1.85P0.1,2.5,92.5,5.0,0.9909762487671696,94.4699446642172,685.3100000000007,760.65,798.4149999999998,1054.7299999999984,892.2099999999992,-5.179175853151317,3.654469491634118,0.07143060309273401,0.10723597508367001,0.4371451231006186,0.16504209773678918,0.2561887921653959,0.10993564956005188,0.44127343308038836,0.30616912998754753,0.6938308700124525,-2.391813106273217,0.21969410314987792
79,Na0.05O3.0Fe1.9P0.05,2.5,95.0,2.5,0.9881727808069756,96.74870819424208,683.3900000000008,755.5000000000001,802.9899999999999,1062.2499999999984,901.2699999999993,-5.442304213390077,3.548192566483632,0.06788420804895216,0.11259119792892379,0.43279255745743705,0.17500987722969166,0.23507742461287606,0.10551807898857057,0.46131296767723445,0.31568389378662265,0.6843161062133774,-2.504260913039471,0.48695735398743006
80,Na0.05O2.95Fe1.95,2.5,97.5,0.0,0.9853851300997836,99.0146148699002,660.370000000001,820.8030004882808,892.2249999999995,1099.7049999999983,941.9199999999989,-5.0438555947718,2.4985412666171083,0.14588730658520238,0.2108338145229846,0.4663454685103084,0.3510986265275498,0.5752307289626994,0.2429441078308819,1.1174812030075172,0.5277407900577005,0.47225920994229953,-3.5840111326910833,0.09721494425899295
81,Na0.1O4.8P1.9,5.0,0.0,95.0,2.246488792870331,0.0,536.550000000001,748.7200000000001,882.0999999999992,1019.9799999999985,1361.9699999999978,-5.301124888566074,1.7273230236663646,0.208013882625149,0.33878115257161784,0.4810186761578642,0.6440219923585828,0.7821647128216487,0.39543378995433565,2.5061647809689584,0.7147880768673851,0.2852119231326149,-4.289860288534342,
82,Na0.1O4.75Fe0.05P1.85,5.0,2.5,92.5,2.2392879444826224,2.8847530261425787,648.370000000001,922.494999999999,806.3449999999997,1154.639999999998,1240.4799999999977,-5.420258511949921,1.1530053246111345,0.2374116607773838,0.13681753620175893,0.5116416436958194,0.24364945941360397,1.1808352538284221,0.4227909989666356,0.4535666604458847,0.3120370553262085,0.6879629446737915,-4.971887872617204,
83,Na0.1O4.7Fe0.1P1.8,5.0,5.0,90.0,2.2321331114969927,5.7510716868810166,667.9400000000009,899.0749999999992,807.2899999999997,1159.639999999998,1231.1999999999978,-5.373760260975809,1.1513672348279667,0.1993161670863361,0.12016660342864952,0.49194836888125265,0.20862652334041787,0.887053134534567,0.3460415606192145,0.3954874414644517,0.28340451494813845,0.7165954850518615,-4.977279139696397,
84,Na0.1O4.65Fe0.15P1.75,5.0,7.5,87.5,2.2250238542416385,8.59913212042856,734.4800000000002,879.7449999999993,843.3999999999994,1218.9999999999977,1241.7399999999977,-5.3713405319320815,0.9597785447753728,0.11916735028712006,0.08935192780967954,0.4503475848229827,0.14829539265875058,0.4281882359876782,0.19777938133100836,0.28998935037273604,0.2247998018657635,0.7752001981342365,-5.212228866461389,
85,Na0.1O4.6Fe0.2P1.7,5.0,10.0,85.0,2.217959738628322,11.429108228149277,748.0250000000001,893.4799999999991,842.0099999999995,1222.2049999999979,1241.2699999999977,-5.538432705502179,0.9798904610998211,0.11901031332714174,0.07689790174316061,0.4534902016515838,0.12564419638380994,0.44248231804699845,0.1944520570836523,0.2472020936624623,0.19820532287317028,0.8017946771268297,-5.194397651043619,
86,Na0.1O4.55Fe0.25P1.65,5.0,12.5,82.5,2.2109403360640183,14.24117170995394,743.5150000000001,900.1249999999991,835.6699999999996,1229.2449999999978,1240.319999999998,-5.577503525739825,0.99783267300555,0.1274034061558105,0.07496878165052506,0.45627699263975346,0.12394504482088392,0.47584467671365943,0.2106346206868711,0.23414851044908833,0.18972474419945226,0.8102752558005477,-5.181444227907945,
87,Na0.1O4.5Fe0.3P1.6,5.0,15.0,80.0,2.2039652233642326,17.03549209902598,741.9450000000002,904.1399999999991,851.9099999999994,1230.8149999999978,1238.0199999999977,-5.606929073821217,1.0308264033196417,0.1317785369856552,0.08934324004826025,0.45831221233196134,0.14821179467480636,0.49650264023876806,0.21860784829063998,0.2902178646362537,0.22493709984249344,0.7750629001575066,-5.1495591574300486,
88,Na0.1O4.45Fe0.35P1.55,5.0,17.5,77.5,2.197033982667956,19.81223679589213,751.3250000000002,911.7699999999991,931.524999999999,1234.7549999999978,1213.0899999999979,-5.722503215827452,1.065884794990947,0.12994075747820352,0.1459398828107593,0.4590801981793281,0.23984294413203175,0.4967568153319799,0.2135493960669469,0.5942683771394633,0.3727530355997759,0.6272469644002241,-5.117276791935609,1.6381695861099919
89,Na0.1O4.4Fe0.4P1.5,5.0,20.0,75.0,2.190146201354214,22.571571101852182,758.2750000000001,912.2199999999991,946.0149999999988,1235.8599999999979,1197.7099999999978,-5.8206280169444105,1.1120360719382465,0.12456508018707564,0.15191041056430266,0.45745147645470347,0.24758827602123074,0.47566740823136705,0.20302001252843493,0.647725508461417,0.39310279845472457,0.6068972015452754,-5.0719024801318096,1.4905585383064432
90,Na0.1O4.35Fe0.45P1.45,5.0,22.5,72.5,2.183301471960193,25.31365825178197,767.075,920.584999999999,936.734999999999,1235.799999999998,1190.8499999999979,-5.833164773207542,1.1651980344702642,0.12421912930894904,0.13728758698818516,0.4596317793172315,0.22117785092722217,0.4870009358691671,0.2001238470814444,0.5673014227676243,0.36196063790068744,0.6380393620993126,-5.018698347286853,1.4318601407912266
91,Na0.1O4.3Fe0.5P1.4,5.0,25.0,70.0,2.1764993921008804,28.038659446323035,764.3,945.2099999999988,918.4299999999989,1238.069999999998,1157.899999999998,-5.980806744357085,1.2077925405192014,0.14612259403749314,0.1244921531092743,0.472045625933269,0.20166165118408869,0.6177354367274445,0.2367002485934827,0.48219872356400784,0.3253266352871639,0.6746733647128361,-4.977697859922174,1.3282199244126303
92,Na0.1O4.25Fe0.55P1.35,5.0,27.500000000000004,67.5,2.1697395643902144,30.74673388347256,765.095,959.4449999999988,913.014999999999,1204.899999999998,1157.209999999998,-6.0491778865176515,1.4158378857216498,0.16129969292057356,0.12276537471989309,0.4870291548963321,0.19333546814447738,0.7917948300095715,0.25402074252216883,0.5067749284821056,0.3363308739100274,0.6636691260899726,-4.746064123037315,1.622175627736717
93,Na0.1O4.2Fe0.6P1.3,5.0,30.0,65.0,2.163021596363698,33.43803878958641,762.2050000000002,963.8649999999989,917.4299999999989,1167.0699999999981,1150.6099999999979,-6.0468226020988105,1.6843103444221192,0.1727916920150454,0.13300401861070804,0.49959959051975467,0.20365256066281215,0.9923968406289189,0.2645744911145934,0.6217953853549082,0.38339940473985046,0.6166005952601495,-4.4498834665581,2.0818178348754857
94,Na0.1O4.15Fe0.65P1.25,5.0,32.5,62.5,2.156345100402437,36.11272944980794,753.4600000000002,962.0249999999988,917.279999999999,1167.159999999998,1145.3199999999981,-6.040766113983012,1.753454227842452,0.17869443778059482,0.14035779156242423,0.5008929408211931,0.21742361903750534,1.0167206961269384,0.276809651474529,0.6555946854490131,0.39598743050519614,0.6040125694948039,-4.380806562832811,1.9529385436032471
95,Na0.1O4.1Fe0.7P1.2,5.0,35.0,60.0,2.1497096936585915,38.770959237935074,748.8800000000001,967.5699999999988,914.5299999999992,1169.389999999998,1145.0399999999981,-6.061301954146589,1.8122988676943732,0.18701203191407406,0.14165505092398545,0.5043971912191713,0.22119698750133404,1.0835893370329972,0.2920227539792739,0.6499646864945452,0.393926422677225,0.606073577322775,-4.32361988363005,1.9262280522488704
96,Na0.1O4.05Fe0.75P1.15,5.0,37.5,57.49999999999999,2.1431149979821926,41.41287964573768,754.0650000000002,961.4149999999988,906.2199999999991,1164.099999999998,1144.909999999998,-6.105594214277253,1.936529423218331,0.17812043638862554,0.13070612490335812,0.5012160059223267,0.20177968742747499,1.0230160100648762,0.27497629514696825,0.5900224910811213,0.37107807870059806,0.6289219212994019,-4.19545115524922,2.0739443031947133
97,Na0.1O4Fe0.8P1.1,5.0,40.0,55.00000000000001,2.1365606398493044,44.03864031173673,755.3300000000002,939.449999999999,902.9999999999991,1161.8099999999981,1144.909999999998,-6.04972683362212,2.0486408573530923,0.15847685938320308,0.12710339900672155,0.4900268107702097,0.19550395191505554,0.8280266234934324,0.2437610051235868,0.5705730072253757,0.3632897067506388,0.6367102932493611,-4.081629363129992,2.0732651926613777
98,Na0.1O3.95Fe0.85P1.05,5.0,42.5,52.5,2.1300462502915027,46.64838904945739,757.3400000000001,933.0699999999991,899.3199999999991,1155.839999999998,1144.909999999998,-6.04972683362212,2.203586085168083,0.15203661406422972,0.1228370708748609,0.4877063318663168,0.18747194126812128,0.7888405081474158,0.2320358095439287,0.5534851083736144,0.3562860727728977,0.6437139272271023,-3.9222093547546644,2.2625317353253482
99,Na0.1O3.9Fe0.9P1,5.0,45.0,50.0,2.123571464826631,49.24227187516637,765.535,912.6149999999991,897.0699999999991,1151.7599999999982,1145.3099999999981,-6.045592311776855,2.3572263378434464,0.12770021532263612,0.11420347989164356,0.47599091428288287,0.1718210140620601,0.6150243576073081,0.19212707452957623,0.5164513722564673,0.34056573240986415,0.6594342675901358,-3.765497645444607,2.4874576607945174
100,Na0.1O3.85Fe0.95P0.95,5.0,47.5,47.5,2.117135923390828,51.82043303510524,776.065,900.5299999999993,887.2799999999992,1150.5499999999981,1144.869999999998,-6.045275289790001,2.497580304220743,0.10817869714484328,0.09666246577723636,0.46741564868954105,0.14330629522011573,0.49782017438604836,0.16037960737824697,0.42243704182018293,0.29698118749749575,0.7030188125025043,-3.6242306892935865,2.5423520177319103
101,Na0.1O3.8Fe1P0.9,5.0,50.0,45.0,2.110739270271776,54.38301503222992,777.6,883.3649999999993,881.8399999999992,1148.909999999998,1136.7199999999982,-6.016307241535154,2.6440844224839983,0.09205681907198952,0.09072947402320407,0.45853123004811824,0.1340534979423858,0.3982940744506574,0.13601466049382627,0.39030965664432427,0.2807357733430281,0.7192642266569719,-3.476487596538777,2.1817285995697113
102,Na0.1O3.75Fe1.05P0.85,5.0,52.5,42.5,2.104381154043167,56.9301586524669,778.835,884.0549999999993,880.5999999999992,1150.159999999998,1127.899999999998,-6.010320563200224,2.725258616667115,0.09148292411490525,0.08847899422688962,0.4582982330177114,0.13066310579262513,0.39540782773717037,0.13509921870485947,0.37752262947024645,0.27405911263717697,0.725940887362823,-3.39625790279431,1.914220466854468
103,Na0.1O3.7Fe1.1P0.8,5.0,55.00000000000001,40.0,2.0980612275003363,59.46200299049637,793.2199999999998,882.4249999999993,883.1299999999993,1146.169999999998,1127.899999999998,-6.005042503483211,2.8337887943575435,0.07782876885627754,0.0784438608583366,0.4550013148464209,0.11334812536244615,0.3382244213160435,0.11245934293134249,0.34181113138686114,0.25473863153421156,0.7452613684657885,-3.2847092796249413,1.994729019783607
104,Na0.1O3.65Fe1.15P0.75,5.0,57.49999999999999,37.5,2.0917791475970646,61.978685475072126,794.5099999999999,890.6149999999991,868.1249999999993,1143.079999999998,1127.349999999998,-6.011940159687093,2.9325359552119954,0.0840754802813446,0.06440056688945617,0.459650906538535,0.09265459213855011,0.38066662705721427,0.1209613472454711,0.2677347202269454,0.21119143930917697,0.7888085606908231,-3.183617297079418,2.0666365007167387
105,Na0.1O3.6Fe1.2P0.7,5.0,60.0,35.0,2.0855345753835053,64.48034189388794,793.8849999999999,895.6399999999993,862.6449999999994,1141.909999999998,1126.669999999998,-6.016145159322592,2.9673336398517427,0.08910947447697244,0.06021490310094461,0.46267295865522967,0.08661204078676325,0.41318471596215517,0.12817347600722956,0.24621775016561287,0.19757201350477666,0.8024279864952233,-3.1479301125499837,2.0845852559719433
106,Na0.1O3.55Fe1.25P0.65,5.0,62.5,32.5,2.079327175945221,66.96710641799987,795.6399999999999,901.1499999999992,859.7949999999994,1138.0299999999982,1133.399999999998,-6.023990386802172,3.0344448092434213,0.092712845882797,0.05637373355711152,0.4660309153061278,0.08063320094515047,0.44541540020263326,0.1326102257302289,0.23057846784193148,0.18737404713922673,0.8126259528607732,-3.077862612348719,2.609834459437142
107,Na0.1O3.5Fe1.3P0.6,5.0,65.0,30.0,2.073156618343312,69.43911162581381,798.3799999999999,904.6249999999991,852.0049999999994,1130.659999999998,1141.9799999999982,-6.024167274986489,3.1216595027807124,0.09396724037287903,0.04742805087294115,0.46895087712022565,0.06716726370901019,0.47003782600039684,0.1330757283499076,0.19244226731980338,0.16138497652582112,0.8386150234741788,-2.9850045535370233,
108,Na0.1O3.45Fe1.35P0.55,5.0,67.5,27.500000000000004,2.067022575555594,71.89648852664695,784.8799999999999,900.3849999999993,843.2649999999995,1119.1399999999983,1145.579999999998,-5.944430088741296,3.2459919478447308,0.10320871383383634,0.05216952302660949,0.47288631421938854,0.07438716746508978,0.5280107883248382,0.14716262358577037,0.21163570457634767,0.17466941901513772,0.8253305809848623,-2.85177688906239,
109,Na0.1O3.4Fe1.4P0.5,5.0,70.0,25.0,2.060924724418832,74.33936658387246,717.2200000000005,898.9199999999992,836.1449999999995,1116.3499999999983,1164.049999999998,-5.804250616979909,3.268890856202151,0.16276257446141348,0.10653021005956843,0.49025671231531914,0.16581383675859424,0.8356712505174051,0.25333928222860286,0.4244214057564981,0.29796056422719336,0.7020394357728066,-2.8267098972268494,
110,Na0.1O3.35Fe1.45P0.45,5.0,72.5,22.5,2.054862745571983,76.7678737376556,713.5500000000004,884.7999999999993,828.5099999999998,1115.8699999999983,1169.689999999998,-5.7540948455801875,3.2451569321161333,0.1534676978501072,0.10302275354655967,0.48365055591389616,0.1611099432415378,0.7411174103085627,0.2399971971130247,0.4000556792873049,0.2857426923841717,0.7142573076158283,-2.8500702714754373,
111,Na0.1O3.3Fe1.5P0.4,5.0,75.0,20.0,2.0488363234004447,79.18213642728965,699.8050000000006,873.8599999999992,819.5399999999997,1123.5099999999982,1202.399999999998,-5.641893220638281,3.1197726466263833,0.15492073946827253,0.10657226014899672,0.4792699012512922,0.17109766292038353,0.6971960745043033,0.24871928608683624,0.39390400368457323,0.2825904815850646,0.7174095184149354,-2.9813812379484257,
