Na2O,B2O3,SiO2,Tg,Tc,Tx,Tliq,T_Umax,log_Umax,ViscosityAtTl,K_W_Tc,K_W_Tx,gamma_Tc,H_prime_Tx,K_H_Tc,H_prime_Tc,K_H_Tx,deltaT_rg,K_cr,Jezica,GFA
0.0,0.375,0.625,633.0990852355957,1085.7146101236344,1050.4863517522813,1177.2655777461734,1202.1695267796517,-7.433716704238202,4.987075313772543,0.3844633984411169,0.35453959956576353,0.5997214993886388,0.6592763696086577,4.943863911456998,0.7149205163037102,3.292237062062471,0.7670212559230155,0.23297874407698443,-1.1546735778261743,
0.0,0.4,0.6,612.7513011932373,1081.2854295015336,1040.7212127685548,1147.4504327223015,1186.3690230488778,-7.432939687644052,4.995269478695377,0.40832624656100325,0.37297463957547,0.6142963097168599,0.6984398250022694,7.081298352619636,0.7646399565303238,4.0098663867382065,0.8003938782385225,0.19960612176147755,-1.1241983894441177,
0.0,0.425,0.575,599.8796676635742,1077.3847640395165,1031.4735691785813,1119.8786554186934,1174.8979119300843,-7.43140442508134,4.995729119213436,0.4263900325856427,0.38539345260906455,0.6264745165521598,0.719467461192658,11.237029155911404,0.7960014684874064,4.88200305967441,0.8299898878231197,0.17001011217688033,-1.1026128151678458,
0.0,0.45,0.55,592.7720655441284,1073.381692135334,1022.5103808879853,1093.104375888474,1165.805270278454,-7.4209020418011855,5.008171098212884,0.43967404869326115,0.39313566464736377,0.6366906054059392,0.7249638441537954,24.368368555049926,0.8107831905844544,6.087462755732733,0.858905784133942,0.14109421586605794,-1.069152167512982,
0.0,0.475,0.525,588.7496475219726,1068.467570090294,1014.1315096855164,1067.7475376790615,1157.4721892118455,-7.416131683744511,5.027454008292763,0.44928028924428454,0.39839179876563957,0.6450162304143148,0.7225173958981745,-666.2449010415503,0.8148079996097456,7.933856312794316,0.8880662543712636,0.11193374562873641,-1.0294831488637444,
0.0,0.5,0.5,586.7567562103271,1061.4195589065553,1006.8215596914292,1042.6892831680034,1149.313516521454,-7.406182379129969,5.0594451219849415,0.4552293865091429,0.4028667123199147,0.651399023505872,0.7159096150748486,-25.342008271626565,0.8089600974719444,11.711498884378704,0.921331071253217,0.07866892874678301,-0.9768646977257891,
0.0,0.525,0.475,585.0623783111572,1054.7418428897859,999.3632375240327,1017.6230486917333,1142.6355173826219,-7.389438981104549,5.104919500756503,0.4615456235808077,0.4071260568886534,0.6581090868606766,0.7081310892161577,-12.653413849398973,0.8027852789550523,22.68921925905365,0.9577867050380812,0.04221329496191883,-0.9102543692135621,
0.0,0.55,0.45,582.3106693267822,1048.649597966671,992.5151207685471,993.2730576555717,1135.6386378049851,-7.360231887688008,5.136646694857111,0.4694972092977045,0.4129825613210258,0.6655625975365355,0.704442616371787,-8.421236249502908,0.8008421504263867,541.2118851374225,0.9981557025446859,0.0018442974553140826,-0.8574906160939904,
0.0,0.575,0.425,577.8596729278564,1042.891418361664,986.182014489174,971.084348760018,1127.2672191798688,-7.331240001676477,5.132502577113005,0.47887883892641114,0.4204808182550838,0.67329187095169,0.7066115887486322,-6.4761276015523155,0.8047485699730857,-27.045395552292685,1.0383945023216195,-0.03839450232161951,-0.8420113319512881,
0.0,0.6,0.4,571.9607414245605,1036.5559275388719,980.0015725135804,949.9371915739242,1115.910350316763,-7.317518674370892,5.096415912305458,0.489079899424231,0.4295450633035522,0.6810942475600983,0.7134070601991465,-5.363680050726219,0.8122850966259713,-13.572234595750375,1.0795403547701867,-0.07954035477018673,-0.8589738703677936,
0.0,0.625,0.375,566.1045078277588,1030.2200287222863,973.7302277326585,929.8745615349434,1103.520275080204,-7.304980333003592,5.04240273441412,0.4991162680355642,0.43836635258849554,0.6886593868998231,0.7200538315249075,-4.625176740948681,0.8198407086977975,-9.29471047292259,1.1205587588939263,-0.12055875889392631,-0.8944459994518805,
0.0,0.65,0.35,561.0551456451416,1024.2465099930764,972.6927520275117,912.2680982885503,1089.8641065597535,-7.292736210279246,4.966485119597563,0.5077360100796021,0.45122437927470876,0.695194699608753,0.7336847537670108,-4.136434490338576,0.8255719031242893,-6.812411506082805,1.1720456301061066,-0.17204563010610655,-0.9537598563944334,
0.0,0.675,0.325,557.3469738006592,1018.2218288421631,971.6721285820008,899.1354030392152,1075.82628672719,-7.278779595364533,4.846392499718417,0.512575584815898,0.4608039605390459,0.6990965665176094,0.7433881841251897,-3.870087223913438,0.8269083294715089,-5.711936287183975,1.2122269782636719,-0.21222697826367182,-1.0612576965728726,
